user_id	inter_seq	scene	cat	target	pred_path
1	[305]	3	4	172	[172]
1	[305]	3	4	54	[172, 54]
1	[305]	3	4	314	[172, 54, 314]
1	[305]	3	4	1	[172, 54, 314, 1]
1	[305]	3	4	350	[172, 54, 314, 1, 350]
1	[305]	3	4	352	[172, 54, 314, 1, 350, 352]
1	[305]	3	4	301	[172, 54, 314, 1, 350, 352, 301]
1	[305]	3	4	302	[172, 54, 314, 1, 350, 352, 301, 302]
1	[305]	3	4	310	[172, 54, 314, 1, 350, 352, 301, 302, 310]
1	[305]	3	4	312	[172, 54, 314, 1, 350, 352, 301, 302, 310, 312]
1	[305]	3	4	337	[172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337]
1	[305]	3	4	319	[172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319]
1	[305]	3	4	311	[172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311]
1	[305]	3	4	336	[172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336]
1	[305]	3	4	210	[172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210]
1	[305]	3	4	341	[172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341]
1	[305]	3	4	343	[172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343]
1	[305]	3	4	321	[172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321]
1	[305]	3	4	323	[172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323]
1	[305]	3	4	300	[172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300]
1	[305]	3	4	294	[172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294]
1	[305]	3	4	295	[172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295]
1	[305]	3	4	35	[172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35]
1	[305]	3	4	297	[172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297]
1	[305]	3	4	316	[172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316]
1	[305]	3	4	346	[172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346]
1	[305]	3	4	218	[172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346, 218]
1	[305]	3	4	223	[172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346, 218, 223]
1	[305]	3	4	306	[172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346, 218, 223, 306]
1	[305]	3	4	173	[172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346, 218, 223, 306, 173]
1	[305]	3	4	331	[172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346, 218, 223, 306, 173, 331]
1	[305, 172]	3	4	54	[54]
1	[305, 172]	3	4	314	[54, 314]
1	[305, 172]	3	4	1	[54, 314, 1]
1	[305, 172]	3	4	350	[54, 314, 1, 350]
1	[305, 172]	3	4	352	[54, 314, 1, 350, 352]
1	[305, 172]	3	4	301	[54, 314, 1, 350, 352, 301]
1	[305, 172]	3	4	302	[54, 314, 1, 350, 352, 301, 302]
1	[305, 172]	3	4	310	[54, 314, 1, 350, 352, 301, 302, 310]
1	[305, 172]	3	4	312	[54, 314, 1, 350, 352, 301, 302, 310, 312]
1	[305, 172]	3	4	337	[54, 314, 1, 350, 352, 301, 302, 310, 312, 337]
1	[305, 172]	3	4	319	[54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319]
1	[305, 172]	3	4	311	[54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311]
1	[305, 172]	3	4	336	[54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336]
1	[305, 172]	3	4	210	[54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210]
1	[305, 172]	3	4	341	[54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341]
1	[305, 172]	3	4	343	[54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343]
1	[305, 172]	3	4	321	[54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321]
1	[305, 172]	3	4	323	[54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323]
1	[305, 172]	3	4	300	[54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300]
1	[305, 172]	3	4	294	[54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294]
1	[305, 172]	3	4	295	[54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295]
1	[305, 172]	3	4	35	[54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35]
1	[305, 172]	3	4	297	[54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297]
1	[305, 172]	3	4	316	[54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316]
1	[305, 172]	3	4	346	[54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346]
1	[305, 172]	3	4	218	[54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346, 218]
1	[305, 172]	3	4	223	[54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346, 218, 223]
1	[305, 172]	3	4	306	[54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346, 218, 223, 306]
1	[305, 172]	3	4	173	[54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346, 218, 223, 306, 173]
1	[305, 172]	3	4	331	[54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346, 218, 223, 306, 173, 331]
1	[305, 172, 54]	3	4	314	[314]
1	[305, 172, 54]	3	4	1	[314, 1]
1	[305, 172, 54]	3	4	350	[314, 1, 350]
1	[305, 172, 54]	3	4	352	[314, 1, 350, 352]
1	[305, 172, 54]	3	4	301	[314, 1, 350, 352, 301]
1	[305, 172, 54]	3	4	302	[314, 1, 350, 352, 301, 302]
1	[305, 172, 54]	3	4	310	[314, 1, 350, 352, 301, 302, 310]
1	[305, 172, 54]	3	4	312	[314, 1, 350, 352, 301, 302, 310, 312]
1	[305, 172, 54]	3	4	337	[314, 1, 350, 352, 301, 302, 310, 312, 337]
1	[305, 172, 54]	3	4	319	[314, 1, 350, 352, 301, 302, 310, 312, 337, 319]
1	[305, 172, 54]	3	4	311	[314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311]
1	[305, 172, 54]	3	4	336	[314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336]
1	[305, 172, 54]	3	4	210	[314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210]
1	[305, 172, 54]	3	4	341	[314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341]
1	[305, 172, 54]	3	4	343	[314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343]
1	[305, 172, 54]	3	4	321	[314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321]
1	[305, 172, 54]	3	4	323	[314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323]
1	[305, 172, 54]	3	4	300	[314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300]
1	[305, 172, 54]	3	4	294	[314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294]
1	[305, 172, 54]	3	4	295	[314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295]
1	[305, 172, 54]	3	4	35	[314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35]
1	[305, 172, 54]	3	4	297	[314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297]
1	[305, 172, 54]	3	4	316	[314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316]
1	[305, 172, 54]	3	4	346	[314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346]
1	[305, 172, 54]	3	4	218	[314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346, 218]
1	[305, 172, 54]	3	4	223	[314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346, 218, 223]
1	[305, 172, 54]	3	4	306	[314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346, 218, 223, 306]
1	[305, 172, 54]	3	4	173	[314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346, 218, 223, 306, 173]
1	[305, 172, 54]	3	4	331	[314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346, 218, 223, 306, 173, 331]
1	[305, 172, 54, 314]	3	4	1	[1]
1	[305, 172, 54, 314]	3	4	350	[1, 350]
1	[305, 172, 54, 314]	3	4	352	[1, 350, 352]
1	[305, 172, 54, 314]	3	4	301	[1, 350, 352, 301]
1	[305, 172, 54, 314]	3	4	302	[1, 350, 352, 301, 302]
1	[305, 172, 54, 314]	3	4	310	[1, 350, 352, 301, 302, 310]
1	[305, 172, 54, 314]	3	4	312	[1, 350, 352, 301, 302, 310, 312]
1	[305, 172, 54, 314]	3	4	337	[1, 350, 352, 301, 302, 310, 312, 337]
1	[305, 172, 54, 314]	3	4	319	[1, 350, 352, 301, 302, 310, 312, 337, 319]
1	[305, 172, 54, 314]	3	4	311	[1, 350, 352, 301, 302, 310, 312, 337, 319, 311]
1	[305, 172, 54, 314]	3	4	336	[1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336]
1	[305, 172, 54, 314]	3	4	210	[1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210]
1	[305, 172, 54, 314]	3	4	341	[1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341]
1	[305, 172, 54, 314]	3	4	343	[1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343]
1	[305, 172, 54, 314]	3	4	321	[1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321]
1	[305, 172, 54, 314]	3	4	323	[1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323]
1	[305, 172, 54, 314]	3	4	300	[1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300]
1	[305, 172, 54, 314]	3	4	294	[1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294]
1	[305, 172, 54, 314]	3	4	295	[1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295]
1	[305, 172, 54, 314]	3	4	35	[1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35]
1	[305, 172, 54, 314]	3	4	297	[1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297]
1	[305, 172, 54, 314]	3	4	316	[1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316]
1	[305, 172, 54, 314]	3	4	346	[1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346]
1	[305, 172, 54, 314]	3	4	218	[1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346, 218]
1	[305, 172, 54, 314]	3	4	223	[1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346, 218, 223]
1	[305, 172, 54, 314]	3	4	306	[1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346, 218, 223, 306]
1	[305, 172, 54, 314]	3	4	173	[1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346, 218, 223, 306, 173]
1	[305, 172, 54, 314]	3	4	331	[1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346, 218, 223, 306, 173, 331]
1	[305, 172, 54, 314, 1]	3	4	350	[350]
1	[305, 172, 54, 314, 1]	3	4	352	[350, 352]
1	[305, 172, 54, 314, 1]	3	4	301	[350, 352, 301]
1	[305, 172, 54, 314, 1]	3	4	302	[350, 352, 301, 302]
1	[305, 172, 54, 314, 1]	3	4	310	[350, 352, 301, 302, 310]
1	[305, 172, 54, 314, 1]	3	4	312	[350, 352, 301, 302, 310, 312]
1	[305, 172, 54, 314, 1]	3	4	337	[350, 352, 301, 302, 310, 312, 337]
1	[305, 172, 54, 314, 1]	3	4	319	[350, 352, 301, 302, 310, 312, 337, 319]
1	[305, 172, 54, 314, 1]	3	4	311	[350, 352, 301, 302, 310, 312, 337, 319, 311]
1	[305, 172, 54, 314, 1]	3	4	336	[350, 352, 301, 302, 310, 312, 337, 319, 311, 336]
1	[305, 172, 54, 314, 1]	3	4	210	[350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210]
1	[305, 172, 54, 314, 1]	3	4	341	[350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341]
1	[305, 172, 54, 314, 1]	3	4	343	[350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343]
1	[305, 172, 54, 314, 1]	3	4	321	[350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321]
1	[305, 172, 54, 314, 1]	3	4	323	[350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323]
1	[305, 172, 54, 314, 1]	3	4	300	[350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300]
1	[305, 172, 54, 314, 1]	3	4	294	[350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294]
1	[305, 172, 54, 314, 1]	3	4	295	[350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295]
1	[305, 172, 54, 314, 1]	3	4	35	[350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35]
1	[305, 172, 54, 314, 1]	3	4	297	[350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297]
1	[305, 172, 54, 314, 1]	3	4	316	[350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316]
1	[305, 172, 54, 314, 1]	3	4	346	[350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346]
1	[305, 172, 54, 314, 1]	3	4	218	[350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346, 218]
1	[305, 172, 54, 314, 1]	3	4	223	[350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346, 218, 223]
1	[305, 172, 54, 314, 1]	3	4	306	[350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346, 218, 223, 306]
1	[305, 172, 54, 314, 1]	3	4	173	[350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346, 218, 223, 306, 173]
1	[305, 172, 54, 314, 1]	3	4	331	[350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346, 218, 223, 306, 173, 331]
1	[305, 172, 54, 314, 1, 350]	3	4	352	[352]
1	[305, 172, 54, 314, 1, 350]	3	4	301	[352, 301]
1	[305, 172, 54, 314, 1, 350]	3	4	302	[352, 301, 302]
1	[305, 172, 54, 314, 1, 350]	3	4	310	[352, 301, 302, 310]
1	[305, 172, 54, 314, 1, 350]	3	4	312	[352, 301, 302, 310, 312]
1	[305, 172, 54, 314, 1, 350]	3	4	337	[352, 301, 302, 310, 312, 337]
1	[305, 172, 54, 314, 1, 350]	3	4	319	[352, 301, 302, 310, 312, 337, 319]
1	[305, 172, 54, 314, 1, 350]	3	4	311	[352, 301, 302, 310, 312, 337, 319, 311]
1	[305, 172, 54, 314, 1, 350]	3	4	336	[352, 301, 302, 310, 312, 337, 319, 311, 336]
1	[305, 172, 54, 314, 1, 350]	3	4	210	[352, 301, 302, 310, 312, 337, 319, 311, 336, 210]
1	[305, 172, 54, 314, 1, 350]	3	4	341	[352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341]
1	[305, 172, 54, 314, 1, 350]	3	4	343	[352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343]
1	[305, 172, 54, 314, 1, 350]	3	4	321	[352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321]
1	[305, 172, 54, 314, 1, 350]	3	4	323	[352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323]
1	[305, 172, 54, 314, 1, 350]	3	4	300	[352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300]
1	[305, 172, 54, 314, 1, 350]	3	4	294	[352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294]
1	[305, 172, 54, 314, 1, 350]	3	4	295	[352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295]
1	[305, 172, 54, 314, 1, 350]	3	4	35	[352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35]
1	[305, 172, 54, 314, 1, 350]	3	4	297	[352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297]
1	[305, 172, 54, 314, 1, 350]	3	4	316	[352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316]
1	[305, 172, 54, 314, 1, 350]	3	4	346	[352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346]
1	[305, 172, 54, 314, 1, 350]	3	4	218	[352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346, 218]
1	[305, 172, 54, 314, 1, 350]	3	4	223	[352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346, 218, 223]
1	[305, 172, 54, 314, 1, 350]	3	4	306	[352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346, 218, 223, 306]
1	[305, 172, 54, 314, 1, 350]	3	4	173	[352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346, 218, 223, 306, 173]
1	[305, 172, 54, 314, 1, 350]	3	4	331	[352, 301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346, 218, 223, 306, 173, 331]
1	[305, 172, 54, 314, 1, 350, 352]	3	4	301	[301]
1	[305, 172, 54, 314, 1, 350, 352]	3	4	302	[301, 302]
1	[305, 172, 54, 314, 1, 350, 352]	3	4	310	[301, 302, 310]
1	[305, 172, 54, 314, 1, 350, 352]	3	4	312	[301, 302, 310, 312]
1	[305, 172, 54, 314, 1, 350, 352]	3	4	337	[301, 302, 310, 312, 337]
1	[305, 172, 54, 314, 1, 350, 352]	3	4	319	[301, 302, 310, 312, 337, 319]
1	[305, 172, 54, 314, 1, 350, 352]	3	4	311	[301, 302, 310, 312, 337, 319, 311]
1	[305, 172, 54, 314, 1, 350, 352]	3	4	336	[301, 302, 310, 312, 337, 319, 311, 336]
1	[305, 172, 54, 314, 1, 350, 352]	3	4	210	[301, 302, 310, 312, 337, 319, 311, 336, 210]
1	[305, 172, 54, 314, 1, 350, 352]	3	4	341	[301, 302, 310, 312, 337, 319, 311, 336, 210, 341]
1	[305, 172, 54, 314, 1, 350, 352]	3	4	343	[301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343]
1	[305, 172, 54, 314, 1, 350, 352]	3	4	321	[301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321]
1	[305, 172, 54, 314, 1, 350, 352]	3	4	323	[301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323]
1	[305, 172, 54, 314, 1, 350, 352]	3	4	300	[301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300]
1	[305, 172, 54, 314, 1, 350, 352]	3	4	294	[301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294]
1	[305, 172, 54, 314, 1, 350, 352]	3	4	295	[301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295]
1	[305, 172, 54, 314, 1, 350, 352]	3	4	35	[301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35]
1	[305, 172, 54, 314, 1, 350, 352]	3	4	297	[301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297]
1	[305, 172, 54, 314, 1, 350, 352]	3	4	316	[301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316]
1	[305, 172, 54, 314, 1, 350, 352]	3	4	346	[301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346]
1	[305, 172, 54, 314, 1, 350, 352]	3	4	218	[301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346, 218]
1	[305, 172, 54, 314, 1, 350, 352]	3	4	223	[301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346, 218, 223]
1	[305, 172, 54, 314, 1, 350, 352]	3	4	306	[301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346, 218, 223, 306]
1	[305, 172, 54, 314, 1, 350, 352]	3	4	173	[301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346, 218, 223, 306, 173]
1	[305, 172, 54, 314, 1, 350, 352]	3	4	331	[301, 302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316, 346, 218, 223, 306, 173, 331]
1	[305, 172, 54, 314, 1, 350, 352, 301]	3	4	302	[302]
1	[305, 172, 54, 314, 1, 350, 352, 301]	3	4	310	[302, 310]
1	[305, 172, 54, 314, 1, 350, 352, 301]	3	4	312	[302, 310, 312]
1	[305, 172, 54, 314, 1, 350, 352, 301]	3	4	337	[302, 310, 312, 337]
1	[305, 172, 54, 314, 1, 350, 352, 301]	3	4	319	[302, 310, 312, 337, 319]
1	[305, 172, 54, 314, 1, 350, 352, 301]	3	4	311	[302, 310, 312, 337, 319, 311]
1	[305, 172, 54, 314, 1, 350, 352, 301]	3	4	336	[302, 310, 312, 337, 319, 311, 336]
1	[305, 172, 54, 314, 1, 350, 352, 301]	3	4	210	[302, 310, 312, 337, 319, 311, 336, 210]
1	[305, 172, 54, 314, 1, 350, 352, 301]	3	4	341	[302, 310, 312, 337, 319, 311, 336, 210, 341]
1	[305, 172, 54, 314, 1, 350, 352, 301]	3	4	343	[302, 310, 312, 337, 319, 311, 336, 210, 341, 343]
1	[305, 172, 54, 314, 1, 350, 352, 301]	3	4	321	[302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321]
1	[305, 172, 54, 314, 1, 350, 352, 301]	3	4	323	[302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323]
1	[305, 172, 54, 314, 1, 350, 352, 301]	3	4	300	[302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300]
1	[305, 172, 54, 314, 1, 350, 352, 301]	3	4	294	[302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294]
1	[305, 172, 54, 314, 1, 350, 352, 301]	3	4	295	[302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295]
1	[305, 172, 54, 314, 1, 350, 352, 301]	3	4	35	[302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35]
1	[305, 172, 54, 314, 1, 350, 352, 301]	3	4	297	[302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297]
1	[305, 172, 54, 314, 1, 350, 352, 301]	3	4	316	[302, 310, 312, 337, 319, 311, 336, 210, 341, 343, 321, 323, 300, 294, 295, 35, 297, 316]
