user_id	inter_seq	scene	target	pred_path
8	[305, 172, 54, 314]	1	1	[1]
8	[305, 172, 54, 314]	1	350	[1, 350]
8	[305, 172, 54, 314]	1	352	[1, 350, 352]
8	[305, 172, 54, 314]	1	301	[1, 350, 352, 301]
8	[305, 172, 54, 314]	1	302	[1, 350, 352, 301, 302]
8	[305, 172, 54, 314]	1	310	[1, 350, 352, 301, 302, 310]
8	[305, 172, 54, 314]	1	312	[1, 350, 352, 301, 302, 310, 312]
8	[305, 172, 54, 314]	1	337	[1, 350, 352, 301, 302, 310, 312, 337]
8	[305, 172, 54, 314]	1	319	[1, 350, 352, 301, 302, 310, 312, 337, 319]
8	[305, 172, 54, 314]	1	311	[1, 350, 352, 301, 302, 310, 312, 337, 319, 311]
8	[305, 172, 54, 314]	1	336	[1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336]
8	[305, 172, 54, 314]	1	210	[1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210]
8	[305, 172, 54, 314, 1]	1	350	[350]
8	[305, 172, 54, 314, 1]	1	352	[350, 352]
8	[305, 172, 54, 314, 1]	1	301	[350, 352, 301]
8	[305, 172, 54, 314, 1]	1	302	[350, 352, 301, 302]
8	[305, 172, 54, 314, 1]	1	310	[350, 352, 301, 302, 310]
8	[305, 172, 54, 314, 1]	1	312	[350, 352, 301, 302, 310, 312]
8	[305, 172, 54, 314, 1]	1	337	[350, 352, 301, 302, 310, 312, 337]
8	[305, 172, 54, 314, 1]	1	319	[350, 352, 301, 302, 310, 312, 337, 319]
8	[305, 172, 54, 314, 1]	1	311	[350, 352, 301, 302, 310, 312, 337, 319, 311]
8	[305, 172, 54, 314, 1]	1	336	[350, 352, 301, 302, 310, 312, 337, 319, 311, 336]
8	[305, 172, 54, 314, 1]	1	210	[350, 352, 301, 302, 310, 312, 337, 319, 311, 336, 210]
8	[305, 172, 54, 314, 1, 350]	1	352	[352]
8	[305, 172, 54, 314, 1, 350]	1	301	[352, 301]
8	[305, 172, 54, 314, 1, 350]	1	302	[352, 301, 302]
8	[305, 172, 54, 314, 1, 350]	1	310	[352, 301, 302, 310]
8	[305, 172, 54, 314, 1, 350]	1	312	[352, 301, 302, 310, 312]
8	[305, 172, 54, 314, 1, 350]	1	337	[352, 301, 302, 310, 312, 337]
8	[305, 172, 54, 314, 1, 350]	1	319	[352, 301, 302, 310, 312, 337, 319]
8	[305, 172, 54, 314, 1, 350]	1	311	[352, 301, 302, 310, 312, 337, 319, 311]
8	[305, 172, 54, 314, 1, 350]	1	336	[352, 301, 302, 310, 312, 337, 319, 311, 336]
8	[305, 172, 54, 314, 1, 350]	1	210	[352, 301, 302, 310, 312, 337, 319, 311, 336, 210]
8	[305, 172, 54, 314, 1, 350, 352]	1	301	[301]
8	[305, 172, 54, 314, 1, 350, 352]	1	302	[301, 302]
8	[305, 172, 54, 314, 1, 350, 352]	1	310	[301, 302, 310]
8	[305, 172, 54, 314, 1, 350, 352]	1	312	[301, 302, 310, 312]
8	[305, 172, 54, 314, 1, 350, 352]	1	337	[301, 302, 310, 312, 337]
8	[305, 172, 54, 314, 1, 350, 352]	1	319	[301, 302, 310, 312, 337, 319]
8	[305, 172, 54, 314, 1, 350, 352]	1	311	[301, 302, 310, 312, 337, 319, 311]
8	[305, 172, 54, 314, 1, 350, 352]	1	336	[301, 302, 310, 312, 337, 319, 311, 336]
8	[305, 172, 54, 314, 1, 350, 352]	1	210	[301, 302, 310, 312, 337, 319, 311, 336, 210]
8	[305, 172, 54, 314, 1, 350, 352, 301]	1	302	[302]
8	[305, 172, 54, 314, 1, 350, 352, 301]	1	310	[302, 310]
8	[305, 172, 54, 314, 1, 350, 352, 301]	1	312	[302, 310, 312]
8	[305, 172, 54, 314, 1, 350, 352, 301]	1	337	[302, 310, 312, 337]
8	[305, 172, 54, 314, 1, 350, 352, 301]	1	319	[302, 310, 312, 337, 319]
8	[305, 172, 54, 314, 1, 350, 352, 301]	1	311	[302, 310, 312, 337, 319, 311]
8	[305, 172, 54, 314, 1, 350, 352, 301]	1	336	[302, 310, 312, 337, 319, 311, 336]
8	[305, 172, 54, 314, 1, 350, 352, 301]	1	210	[302, 310, 312, 337, 319, 311, 336, 210]
8	[305, 172, 54, 314, 1, 350, 352, 301, 302]	1	310	[310]
8	[305, 172, 54, 314, 1, 350, 352, 301, 302]	1	312	[310, 312]
8	[305, 172, 54, 314, 1, 350, 352, 301, 302]	1	337	[310, 312, 337]
8	[305, 172, 54, 314, 1, 350, 352, 301, 302]	1	319	[310, 312, 337, 319]
8	[305, 172, 54, 314, 1, 350, 352, 301, 302]	1	311	[310, 312, 337, 319, 311]
8	[305, 172, 54, 314, 1, 350, 352, 301, 302]	1	336	[310, 312, 337, 319, 311, 336]
8	[305, 172, 54, 314, 1, 350, 352, 301, 302]	1	210	[310, 312, 337, 319, 311, 336, 210]
8	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310]	1	312	[312]
8	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310]	1	337	[312, 337]
8	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310]	1	319	[312, 337, 319]
8	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310]	1	311	[312, 337, 319, 311]
8	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310]	1	336	[312, 337, 319, 311, 336]
8	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310]	1	210	[312, 337, 319, 311, 336, 210]
8	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312]	1	337	[337]
8	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312]	1	319	[337, 319]
8	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312]	1	311	[337, 319, 311]
8	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312]	1	336	[337, 319, 311, 336]
8	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312]	1	210	[337, 319, 311, 336, 210]
8	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337]	1	319	[319]
8	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337]	1	311	[319, 311]
8	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337]	1	336	[319, 311, 336]
8	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337]	1	210	[319, 311, 336, 210]
8	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319]	1	311	[311]
8	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319]	1	336	[311, 336]
8	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319]	1	210	[311, 336, 210]
8	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311]	1	336	[336]
8	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311]	1	210	[336, 210]
8	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336]	1	210	[210]
9	[305]	1	172	[172]
9	[305]	1	54	[172, 54]
9	[305]	1	314	[172, 54, 314]
9	[305]	1	1	[172, 54, 314, 1]
9	[305]	1	350	[172, 54, 314, 1, 350]
9	[305]	1	352	[172, 54, 314, 1, 350, 352]
9	[305]	1	301	[172, 54, 314, 1, 350, 352, 301]
9	[305]	1	302	[172, 54, 314, 1, 350, 352, 301, 302]
9	[305]	1	310	[172, 54, 314, 1, 350, 352, 301, 302, 310]
9	[305]	1	312	[172, 54, 314, 1, 350, 352, 301, 302, 310, 312]
9	[305, 172]	1	54	[54]
9	[305, 172]	1	314	[54, 314]
9	[305, 172]	1	1	[54, 314, 1]
9	[305, 172]	1	350	[54, 314, 1, 350]
9	[305, 172]	1	352	[54, 314, 1, 350, 352]
9	[305, 172]	1	301	[54, 314, 1, 350, 352, 301]
9	[305, 172]	1	302	[54, 314, 1, 350, 352, 301, 302]
9	[305, 172]	1	310	[54, 314, 1, 350, 352, 301, 302, 310]
9	[305, 172]	1	312	[54, 314, 1, 350, 352, 301, 302, 310, 312]
9	[305, 172, 54]	1	314	[314]
9	[305, 172, 54]	1	1	[314, 1]
9	[305, 172, 54]	1	350	[314, 1, 350]
9	[305, 172, 54]	1	352	[314, 1, 350, 352]
9	[305, 172, 54]	1	301	[314, 1, 350, 352, 301]
9	[305, 172, 54]	1	302	[314, 1, 350, 352, 301, 302]
9	[305, 172, 54]	1	310	[314, 1, 350, 352, 301, 302, 310]
9	[305, 172, 54]	1	312	[314, 1, 350, 352, 301, 302, 310, 312]
9	[305, 172, 54, 314]	1	1	[1]
9	[305, 172, 54, 314]	1	350	[1, 350]
9	[305, 172, 54, 314]	1	352	[1, 350, 352]
9	[305, 172, 54, 314]	1	301	[1, 350, 352, 301]
9	[305, 172, 54, 314]	1	302	[1, 350, 352, 301, 302]
9	[305, 172, 54, 314]	1	310	[1, 350, 352, 301, 302, 310]
9	[305, 172, 54, 314]	1	312	[1, 350, 352, 301, 302, 310, 312]
9	[305, 172, 54, 314, 1]	1	350	[350]
9	[305, 172, 54, 314, 1]	1	352	[350, 352]
9	[305, 172, 54, 314, 1]	1	301	[350, 352, 301]
9	[305, 172, 54, 314, 1]	1	302	[350, 352, 301, 302]
9	[305, 172, 54, 314, 1]	1	310	[350, 352, 301, 302, 310]
9	[305, 172, 54, 314, 1]	1	312	[350, 352, 301, 302, 310, 312]
9	[305, 172, 54, 314, 1, 350]	1	352	[352]
9	[305, 172, 54, 314, 1, 350]	1	301	[352, 301]
9	[305, 172, 54, 314, 1, 350]	1	302	[352, 301, 302]
9	[305, 172, 54, 314, 1, 350]	1	310	[352, 301, 302, 310]
9	[305, 172, 54, 314, 1, 350]	1	312	[352, 301, 302, 310, 312]
9	[305, 172, 54, 314, 1, 350, 352]	1	301	[301]
9	[305, 172, 54, 314, 1, 350, 352]	1	302	[301, 302]
9	[305, 172, 54, 314, 1, 350, 352]	1	310	[301, 302, 310]
9	[305, 172, 54, 314, 1, 350, 352]	1	312	[301, 302, 310, 312]
9	[305, 172, 54, 314, 1, 350, 352, 301]	1	302	[302]
9	[305, 172, 54, 314, 1, 350, 352, 301]	1	310	[302, 310]
9	[305, 172, 54, 314, 1, 350, 352, 301]	1	312	[302, 310, 312]
9	[305, 172, 54, 314, 1, 350, 352, 301, 302]	1	310	[310]
9	[305, 172, 54, 314, 1, 350, 352, 301, 302]	1	312	[310, 312]
9	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310]	1	312	[312]
15	[305]	1	172	[172]
15	[305]	1	54	[172, 54]
15	[305]	1	314	[172, 54, 314]
15	[305]	1	1	[172, 54, 314, 1]
15	[305]	1	350	[172, 54, 314, 1, 350]
15	[305]	1	352	[172, 54, 314, 1, 350, 352]
15	[305, 172]	1	54	[54]
15	[305, 172]	1	314	[54, 314]
15	[305, 172]	1	1	[54, 314, 1]
15	[305, 172]	1	350	[54, 314, 1, 350]
15	[305, 172]	1	352	[54, 314, 1, 350, 352]
15	[305, 172, 54]	1	314	[314]
15	[305, 172, 54]	1	1	[314, 1]
15	[305, 172, 54]	1	350	[314, 1, 350]
15	[305, 172, 54]	1	352	[314, 1, 350, 352]
15	[305, 172, 54, 314]	1	1	[1]
15	[305, 172, 54, 314]	1	350	[1, 350]
15	[305, 172, 54, 314]	1	352	[1, 350, 352]
15	[305, 172, 54, 314, 1]	1	350	[350]
15	[305, 172, 54, 314, 1]	1	352	[350, 352]
15	[305, 172, 54, 314, 1, 350]	1	352	[352]
16	[305]	1	172	[172]
16	[305]	1	54	[172, 54]
16	[305]	1	314	[172, 54, 314]
16	[305]	1	1	[172, 54, 314, 1]
16	[305]	1	350	[172, 54, 314, 1, 350]
16	[305]	1	352	[172, 54, 314, 1, 350, 352]
16	[305]	1	301	[172, 54, 314, 1, 350, 352, 301]
16	[305]	1	302	[172, 54, 314, 1, 350, 352, 301, 302]
16	[305]	1	310	[172, 54, 314, 1, 350, 352, 301, 302, 310]
16	[305]	1	312	[172, 54, 314, 1, 350, 352, 301, 302, 310, 312]
16	[305]	1	337	[172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337]
16	[305, 172]	1	54	[54]
16	[305, 172]	1	314	[54, 314]
16	[305, 172]	1	1	[54, 314, 1]
16	[305, 172]	1	350	[54, 314, 1, 350]
16	[305, 172]	1	352	[54, 314, 1, 350, 352]
16	[305, 172]	1	301	[54, 314, 1, 350, 352, 301]
16	[305, 172]	1	302	[54, 314, 1, 350, 352, 301, 302]
16	[305, 172]	1	310	[54, 314, 1, 350, 352, 301, 302, 310]
16	[305, 172]	1	312	[54, 314, 1, 350, 352, 301, 302, 310, 312]
16	[305, 172]	1	337	[54, 314, 1, 350, 352, 301, 302, 310, 312, 337]
16	[305, 172, 54]	1	314	[314]
16	[305, 172, 54]	1	1	[314, 1]
16	[305, 172, 54]	1	350	[314, 1, 350]
16	[305, 172, 54]	1	352	[314, 1, 350, 352]
16	[305, 172, 54]	1	301	[314, 1, 350, 352, 301]
16	[305, 172, 54]	1	302	[314, 1, 350, 352, 301, 302]
16	[305, 172, 54]	1	310	[314, 1, 350, 352, 301, 302, 310]
16	[305, 172, 54]	1	312	[314, 1, 350, 352, 301, 302, 310, 312]
16	[305, 172, 54]	1	337	[314, 1, 350, 352, 301, 302, 310, 312, 337]
16	[305, 172, 54, 314]	1	1	[1]
16	[305, 172, 54, 314]	1	350	[1, 350]
16	[305, 172, 54, 314]	1	352	[1, 350, 352]
16	[305, 172, 54, 314]	1	301	[1, 350, 352, 301]
16	[305, 172, 54, 314]	1	302	[1, 350, 352, 301, 302]
16	[305, 172, 54, 314]	1	310	[1, 350, 352, 301, 302, 310]
16	[305, 172, 54, 314]	1	312	[1, 350, 352, 301, 302, 310, 312]
16	[305, 172, 54, 314]	1	337	[1, 350, 352, 301, 302, 310, 312, 337]
16	[305, 172, 54, 314, 1]	1	350	[350]
16	[305, 172, 54, 314, 1]	1	352	[350, 352]
16	[305, 172, 54, 314, 1]	1	301	[350, 352, 301]
16	[305, 172, 54, 314, 1]	1	302	[350, 352, 301, 302]
16	[305, 172, 54, 314, 1]	1	310	[350, 352, 301, 302, 310]
16	[305, 172, 54, 314, 1]	1	312	[350, 352, 301, 302, 310, 312]
16	[305, 172, 54, 314, 1]	1	337	[350, 352, 301, 302, 310, 312, 337]
16	[305, 172, 54, 314, 1, 350]	1	352	[352]
16	[305, 172, 54, 314, 1, 350]	1	301	[352, 301]
16	[305, 172, 54, 314, 1, 350]	1	302	[352, 301, 302]
16	[305, 172, 54, 314, 1, 350]	1	310	[352, 301, 302, 310]
16	[305, 172, 54, 314, 1, 350]	1	312	[352, 301, 302, 310, 312]
16	[305, 172, 54, 314, 1, 350]	1	337	[352, 301, 302, 310, 312, 337]
16	[305, 172, 54, 314, 1, 350, 352]	1	301	[301]
16	[305, 172, 54, 314, 1, 350, 352]	1	302	[301, 302]
16	[305, 172, 54, 314, 1, 350, 352]	1	310	[301, 302, 310]
16	[305, 172, 54, 314, 1, 350, 352]	1	312	[301, 302, 310, 312]
16	[305, 172, 54, 314, 1, 350, 352]	1	337	[301, 302, 310, 312, 337]
16	[305, 172, 54, 314, 1, 350, 352, 301]	1	302	[302]
16	[305, 172, 54, 314, 1, 350, 352, 301]	1	310	[302, 310]
16	[305, 172, 54, 314, 1, 350, 352, 301]	1	312	[302, 310, 312]
16	[305, 172, 54, 314, 1, 350, 352, 301]	1	337	[302, 310, 312, 337]
16	[305, 172, 54, 314, 1, 350, 352, 301, 302]	1	310	[310]
16	[305, 172, 54, 314, 1, 350, 352, 301, 302]	1	312	[310, 312]
16	[305, 172, 54, 314, 1, 350, 352, 301, 302]	1	337	[310, 312, 337]
16	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310]	1	312	[312]
16	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310]	1	337	[312, 337]
16	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312]	1	337	[337]
21	[305]	1	172	[172]
21	[305]	1	54	[172, 54]
21	[305]	1	314	[172, 54, 314]
21	[305]	1	1	[172, 54, 314, 1]
21	[305]	1	350	[172, 54, 314, 1, 350]
21	[305]	1	352	[172, 54, 314, 1, 350, 352]
21	[305]	1	301	[172, 54, 314, 1, 350, 352, 301]
21	[305]	1	302	[172, 54, 314, 1, 350, 352, 301, 302]
21	[305]	1	310	[172, 54, 314, 1, 350, 352, 301, 302, 310]
21	[305]	1	312	[172, 54, 314, 1, 350, 352, 301, 302, 310, 312]
21	[305]	1	337	[172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337]
21	[305]	1	319	[172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319]
21	[305]	1	311	[172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311]
21	[305, 172]	1	54	[54]
21	[305, 172]	1	314	[54, 314]
21	[305, 172]	1	1	[54, 314, 1]
21	[305, 172]	1	350	[54, 314, 1, 350]
21	[305, 172]	1	352	[54, 314, 1, 350, 352]
21	[305, 172]	1	301	[54, 314, 1, 350, 352, 301]
21	[305, 172]	1	302	[54, 314, 1, 350, 352, 301, 302]
21	[305, 172]	1	310	[54, 314, 1, 350, 352, 301, 302, 310]
21	[305, 172]	1	312	[54, 314, 1, 350, 352, 301, 302, 310, 312]
21	[305, 172]	1	337	[54, 314, 1, 350, 352, 301, 302, 310, 312, 337]
21	[305, 172]	1	319	[54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319]
21	[305, 172]	1	311	[54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311]
21	[305, 172, 54]	1	314	[314]
21	[305, 172, 54]	1	1	[314, 1]
21	[305, 172, 54]	1	350	[314, 1, 350]
21	[305, 172, 54]	1	352	[314, 1, 350, 352]
21	[305, 172, 54]	1	301	[314, 1, 350, 352, 301]
21	[305, 172, 54]	1	302	[314, 1, 350, 352, 301, 302]
21	[305, 172, 54]	1	310	[314, 1, 350, 352, 301, 302, 310]
21	[305, 172, 54]	1	312	[314, 1, 350, 352, 301, 302, 310, 312]
21	[305, 172, 54]	1	337	[314, 1, 350, 352, 301, 302, 310, 312, 337]
21	[305, 172, 54]	1	319	[314, 1, 350, 352, 301, 302, 310, 312, 337, 319]
21	[305, 172, 54]	1	311	[314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311]
21	[305, 172, 54, 314]	1	1	[1]
21	[305, 172, 54, 314]	1	350	[1, 350]
21	[305, 172, 54, 314]	1	352	[1, 350, 352]
21	[305, 172, 54, 314]	1	301	[1, 350, 352, 301]
21	[305, 172, 54, 314]	1	302	[1, 350, 352, 301, 302]
21	[305, 172, 54, 314]	1	310	[1, 350, 352, 301, 302, 310]
21	[305, 172, 54, 314]	1	312	[1, 350, 352, 301, 302, 310, 312]
21	[305, 172, 54, 314]	1	337	[1, 350, 352, 301, 302, 310, 312, 337]
21	[305, 172, 54, 314]	1	319	[1, 350, 352, 301, 302, 310, 312, 337, 319]
21	[305, 172, 54, 314]	1	311	[1, 350, 352, 301, 302, 310, 312, 337, 319, 311]
21	[305, 172, 54, 314, 1]	1	350	[350]
21	[305, 172, 54, 314, 1]	1	352	[350, 352]
21	[305, 172, 54, 314, 1]	1	301	[350, 352, 301]
21	[305, 172, 54, 314, 1]	1	302	[350, 352, 301, 302]
21	[305, 172, 54, 314, 1]	1	310	[350, 352, 301, 302, 310]
21	[305, 172, 54, 314, 1]	1	312	[350, 352, 301, 302, 310, 312]
21	[305, 172, 54, 314, 1]	1	337	[350, 352, 301, 302, 310, 312, 337]
21	[305, 172, 54, 314, 1]	1	319	[350, 352, 301, 302, 310, 312, 337, 319]
21	[305, 172, 54, 314, 1]	1	311	[350, 352, 301, 302, 310, 312, 337, 319, 311]
21	[305, 172, 54, 314, 1, 350]	1	352	[352]
21	[305, 172, 54, 314, 1, 350]	1	301	[352, 301]
21	[305, 172, 54, 314, 1, 350]	1	302	[352, 301, 302]
21	[305, 172, 54, 314, 1, 350]	1	310	[352, 301, 302, 310]
21	[305, 172, 54, 314, 1, 350]	1	312	[352, 301, 302, 310, 312]
21	[305, 172, 54, 314, 1, 350]	1	337	[352, 301, 302, 310, 312, 337]
21	[305, 172, 54, 314, 1, 350]	1	319	[352, 301, 302, 310, 312, 337, 319]
21	[305, 172, 54, 314, 1, 350]	1	311	[352, 301, 302, 310, 312, 337, 319, 311]
21	[305, 172, 54, 314, 1, 350, 352]	1	301	[301]
21	[305, 172, 54, 314, 1, 350, 352]	1	302	[301, 302]
21	[305, 172, 54, 314, 1, 350, 352]	1	310	[301, 302, 310]
21	[305, 172, 54, 314, 1, 350, 352]	1	312	[301, 302, 310, 312]
21	[305, 172, 54, 314, 1, 350, 352]	1	337	[301, 302, 310, 312, 337]
21	[305, 172, 54, 314, 1, 350, 352]	1	319	[301, 302, 310, 312, 337, 319]
21	[305, 172, 54, 314, 1, 350, 352]	1	311	[301, 302, 310, 312, 337, 319, 311]
21	[305, 172, 54, 314, 1, 350, 352, 301]	1	302	[302]
21	[305, 172, 54, 314, 1, 350, 352, 301]	1	310	[302, 310]
21	[305, 172, 54, 314, 1, 350, 352, 301]	1	312	[302, 310, 312]
21	[305, 172, 54, 314, 1, 350, 352, 301]	1	337	[302, 310, 312, 337]
21	[305, 172, 54, 314, 1, 350, 352, 301]	1	319	[302, 310, 312, 337, 319]
21	[305, 172, 54, 314, 1, 350, 352, 301]	1	311	[302, 310, 312, 337, 319, 311]
21	[305, 172, 54, 314, 1, 350, 352, 301, 302]	1	310	[310]
21	[305, 172, 54, 314, 1, 350, 352, 301, 302]	1	312	[310, 312]
21	[305, 172, 54, 314, 1, 350, 352, 301, 302]	1	337	[310, 312, 337]
21	[305, 172, 54, 314, 1, 350, 352, 301, 302]	1	319	[310, 312, 337, 319]
21	[305, 172, 54, 314, 1, 350, 352, 301, 302]	1	311	[310, 312, 337, 319, 311]
21	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310]	1	312	[312]
21	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310]	1	337	[312, 337]
21	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310]	1	319	[312, 337, 319]
21	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310]	1	311	[312, 337, 319, 311]
21	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312]	1	337	[337]
21	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312]	1	319	[337, 319]
21	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312]	1	311	[337, 319, 311]
21	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337]	1	319	[319]
21	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337]	1	311	[319, 311]
21	[305, 172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319]	1	311	[311]
24	[305]	0	172	[172]
25	[305]	1	172	[172]
25	[305]	1	54	[172, 54]
25	[305]	1	314	[172, 54, 314]
25	[305]	1	1	[172, 54, 314, 1]
25	[305]	1	350	[172, 54, 314, 1, 350]
25	[305]	1	352	[172, 54, 314, 1, 350, 352]
25	[305]	1	301	[172, 54, 314, 1, 350, 352, 301]
25	[305]	1	302	[172, 54, 314, 1, 350, 352, 301, 302]
25	[305]	1	310	[172, 54, 314, 1, 350, 352, 301, 302, 310]
25	[305]	1	312	[172, 54, 314, 1, 350, 352, 301, 302, 310, 312]
25	[305]	1	337	[172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337]
25	[305]	1	319	[172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319]
25	[305]	1	311	[172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311]
25	[305]	1	336	[172, 54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336]
25	[305, 172]	1	54	[54]
25	[305, 172]	1	314	[54, 314]
25	[305, 172]	1	1	[54, 314, 1]
25	[305, 172]	1	350	[54, 314, 1, 350]
25	[305, 172]	1	352	[54, 314, 1, 350, 352]
25	[305, 172]	1	301	[54, 314, 1, 350, 352, 301]
25	[305, 172]	1	302	[54, 314, 1, 350, 352, 301, 302]
25	[305, 172]	1	310	[54, 314, 1, 350, 352, 301, 302, 310]
25	[305, 172]	1	312	[54, 314, 1, 350, 352, 301, 302, 310, 312]
25	[305, 172]	1	337	[54, 314, 1, 350, 352, 301, 302, 310, 312, 337]
25	[305, 172]	1	319	[54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319]
25	[305, 172]	1	311	[54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311]
25	[305, 172]	1	336	[54, 314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336]
25	[305, 172, 54]	1	314	[314]
25	[305, 172, 54]	1	1	[314, 1]
25	[305, 172, 54]	1	350	[314, 1, 350]
25	[305, 172, 54]	1	352	[314, 1, 350, 352]
25	[305, 172, 54]	1	301	[314, 1, 350, 352, 301]
25	[305, 172, 54]	1	302	[314, 1, 350, 352, 301, 302]
25	[305, 172, 54]	1	310	[314, 1, 350, 352, 301, 302, 310]
25	[305, 172, 54]	1	312	[314, 1, 350, 352, 301, 302, 310, 312]
25	[305, 172, 54]	1	337	[314, 1, 350, 352, 301, 302, 310, 312, 337]
25	[305, 172, 54]	1	319	[314, 1, 350, 352, 301, 302, 310, 312, 337, 319]
25	[305, 172, 54]	1	311	[314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311]
25	[305, 172, 54]	1	336	[314, 1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336]
25	[305, 172, 54, 314]	1	1	[1]
25	[305, 172, 54, 314]	1	350	[1, 350]
25	[305, 172, 54, 314]	1	352	[1, 350, 352]
25	[305, 172, 54, 314]	1	301	[1, 350, 352, 301]
25	[305, 172, 54, 314]	1	302	[1, 350, 352, 301, 302]
25	[305, 172, 54, 314]	1	310	[1, 350, 352, 301, 302, 310]
25	[305, 172, 54, 314]	1	312	[1, 350, 352, 301, 302, 310, 312]
25	[305, 172, 54, 314]	1	337	[1, 350, 352, 301, 302, 310, 312, 337]
25	[305, 172, 54, 314]	1	319	[1, 350, 352, 301, 302, 310, 312, 337, 319]
25	[305, 172, 54, 314]	1	311	[1, 350, 352, 301, 302, 310, 312, 337, 319, 311]
25	[305, 172, 54, 314]	1	336	[1, 350, 352, 301, 302, 310, 312, 337, 319, 311, 336]
25	[305, 172, 54, 314, 1]	1	350	[350]
25	[305, 172, 54, 314, 1]	1	352	[350, 352]
25	[305, 172, 54, 314, 1]	1	301	[350, 352, 301]
25	[305, 172, 54, 314, 1]	1	302	[350, 352, 301, 302]
25	[305, 172, 54, 314, 1]	1	310	[350, 352, 301, 302, 310]
25	[305, 172, 54, 314, 1]	1	312	[350, 352, 301, 302, 310, 312]
25	[305, 172, 54, 314, 1]	1	337	[350, 352, 301, 302, 310, 312, 337]
25	[305, 172, 54, 314, 1]	1	319	[350, 352, 301, 302, 310, 312, 337, 319]
25	[305, 172, 54, 314, 1]	1	311	[350, 352, 301, 302, 310, 312, 337, 319, 311]
25	[305, 172, 54, 314, 1]	1	336	[350, 352, 301, 302, 310, 312, 337, 319, 311, 336]
25	[305, 172, 54, 314, 1, 350]	1	352	[352]
25	[305, 172, 54, 314, 1, 350]	1	301	[352, 301]
25	[305, 172, 54, 314, 1, 350]	1	302	[352, 301, 302]
25	[305, 172, 54, 314, 1, 350]	1	310	[352, 301, 302, 310]
25	[305, 172, 54, 314, 1, 350]	1	312	[352, 301, 302, 310, 312]
25	[305, 172, 54, 314, 1, 350]	1	337	[352, 301, 302, 310, 312, 337]
25	[305, 172, 54, 314, 1, 350]	1	319	[352, 301, 302, 310, 312, 337, 319]
