0	136	medium	1573788359
1	136	easy	1543311534
2	128	medium	1540214275
2	128	easy	1540214275
2	136	medium	1543805890
2	125	easy	1543806006
2	125	medium	1543806006
2	123	medium	1543829448
2	123	easy	1543829448
2	135	medium	1543830570
2	135	easy	1543830570
2	127	easy	1543834771
2	124	medium	1543901265
2	124	easy	1543901265
2	132	difficult	1545923717
2	132	easy	1545923717
2	132	medium	1545923717
2	129	easy	1546872870
2	129	hard	1546872870
2	129	medium	1546872870
2	126	medium	1546910634
2	126	easy	1546910634
3	136	medium	1574408120
4	123	difficult	1552016918
4	123	medium	1552016918
4	136	medium	1552608572
4	125	medium	1552608709
4	125	easy	1552608709
4	124	medium	1552610008
4	126	hard	1552613290
4	126	medium	1552613290
5	136	medium	1552466186
5	123	medium	1552470127
5	123	hard	1552470127
5	123	easy	1552470127
5	125	hard	1552610280
5	125	medium	1552610280
5	125	easy	1552610280
5	124	easy	1552611732
5	124	difficult	1552611732
5	124	hard	1552611732
5	126	medium	1552617687
5	126	easy	1552617687
5	127	easy	1553073278
5	127	medium	1553073278
5	128	medium	1553074009
6	123	medium	1538869614
6	123	easy	1538869614
7	123	medium	1552608306
7	123	easy	1552608306
7	124	medium	1552616238
7	124	easy	1552616238
7	131	easy	1554294317
7	131	medium	1554294317
8	125	medium	1552466375
8	125	easy	1552466375
8	136	medium	1552608297
8	123	easy	1552608631
8	123	medium	1552608631
8	124	medium	1552610122
8	124	difficult	1552610122
8	126	difficult	1553212878
8	126	medium	1553212878
8	127	easy	1554888005
8	127	hard	1554888005
8	128	hard	1555035312
8	128	medium	1555035312
9	123	easy	1552546181
9	123	medium	1552546181
9	136	easy	1552608576
9	124	easy	1552613183
9	124	medium	1552613183
9	126	hard	1552981873
9	126	easy	1552981873
9	126	medium	1552981873
9	125	hard	1553050173
9	125	easy	1553050173
9	125	medium	1553050173
9	127	easy	1553052848
9	127	medium	1553052848
9	128	easy	1553053566
9	128	difficult	1553053566
9	131	medium	1553078368
9	131	hard	1553078368
9	130	easy	1553153242
9	130	medium	1553153242
9	129	hard	1553170940
9	134	easy	1553222922
10	136	easy	1539140988
10	123	medium	1539141104
10	124	easy	1539216440
10	124	medium	1539216440
10	126	medium	1539217684
10	126	easy	1539217684
10	125	easy	1539220014
10	125	medium	1539220014
10	127	easy	1539240985
10	127	medium	1539240985
10	135	hard	1539241687
10	135	medium	1539241687
10	128	difficult	1539258545
10	128	medium	1539258545
10	132	hard	1539585809
10	132	medium	1539585809
10	132	easy	1539585809
10	129	hard	1539586547
10	129	medium	1539586547
10	130	hard	1539589294
10	130	difficult	1539589294
10	130	easy	1539589294
10	131	medium	1539604067
10	131	hard	1539604067
10	133	medium	1539609336
10	133	hard	1539609336
10	134	hard	1540124675
10	134	medium	1540124675
11	136	medium	1554769656
11	123	medium	1556279667
11	123	hard	1556279667
12	123	medium	1554856666
12	123	easy	1554856666
13	123	easy	1539242061
13	123	medium	1539242061
13	124	easy	1539243083
14	135	medium	1539690004
14	135	easy	1539690004
14	124	easy	1539691856
15	123	medium	1526791758
15	123	hard	1526794769
16	136	easy	1526970738
16	123	easy	1526970938
16	123	medium	1526971018
16	123	hard	1526971451
16	124	medium	1526972837
16	124	easy	1526972969
16	126	easy	1526973788
16	125	easy	1526973879
16	126	medium	1526974236
16	125	medium	1526974705
16	127	easy	1526974887
16	127	medium	1526975098
16	128	medium	1526975261
16	128	difficult	1526976626
16	135	medium	1526979131
16	135	easy	1526979531
16	135	hard	1526979650
16	128	hard	1526981997
16	129	difficult	1526990636
16	130	hard	1526994429
16	130	easy	1526995003
16	130	difficult	1526995337
16	131	hard	1527003560
16	131	medium	1527032800
16	132	medium	1527058827
16	132	hard	1527059259
16	132	easy	1527060426
16	133	medium	1527061537
16	134	difficult	1527073929
16	129	easy	1527077814
16	134	medium	1527088742
17	135	medium	1539566989
17	135	easy	1539566989
17	127	easy	1539567880
17	127	medium	1539567880
17	124	medium	1539776927
17	124	easy	1539776927
18	123	easy	1517404452
18	136	medium	1519874025
19	136	medium	1529138277
