1	305	watch	1406863244
1	172	done	1410874261
1	54	done	1410874265
1	54	duration	1410874275
1	314	done	1410913417
1	1	tag	1410925379
1	1	tag	1410925409
1	350	done	1410939372
1	352	done	1410939396
1	301	done	1410939461
1	301	duration	1410939464
1	302	done	1410939467
1	310	duration	1410939588
1	312	done	1410939590
1	312	duration	1410939836
1	337	done	1410940425
1	319	done	1411958091
1	311	watch	1411972330
1	302	watch	1411982845
1	305	duration	1411982914
1	302	duration	1411982914
1	336	done	1412729637
1	336	duration	1412729671
1	210	done	1412729702
1	210	duration	1412729721
1	341	duration	1413165465
1	343	done	1413165472
1	343	duration	1413165511
1	311	duration	1413166279
1	341	done	1414051253
1	321	watch	1414310106
1	323	watch	1415330409
1	300	watch	1415760805
1	323	duration	1415761901
1	294	watch	1415780164
1	295	watch	1415780165
1	35	watch	1415780165
1	35	duration	1415780165
1	297	watch	1415780165
1	316	done	1420680118
1	316	duration	1420681894
1	300	tag	1422085189
1	346	done	1422927909
1	346	duration	1422927911
1	218	done	1422927919
1	218	duration	1422928266
1	223	done	1426647888
1	223	duration	1426647894
1	323	done	1427164935
1	1	watch	1427178784
1	294	tag	1427761237
1	300	done	1428406840
1	300	duration	1428406887
1	306	done	1428406905
1	1	watch	1428407596
1	1	done	1428462539
1	172	duration	1428979893
1	311	done	1428999268
1	173	duration	1429000618
1	173	done	1429000624
1	310	done	1429000669
1	1	duration	1429001467
1	331	done	1429001585
1	1	duration	1429001911
1	321	done	1429002412
1	321	duration	1429002421
1	294	duration	1429482192
1	322	tag	1429495956
1	322	duration	1429496079
1	322	done	1429496081
1	295	done	1429522070
1	295	duration	1429522209
1	294	done	1429522215
1	297	duration	1429559369
1	297	done	1429600652
1	1	tag	1429618603
2	363	enter	1414994882
2	363	done	1414994895
2	1	tag	1429167921
2	1	watch	1429684938
3	363	enter	1414167044
3	363	done	1414167072
3	294	duration	1414167354
3	294	done	1414167356
3	173	done	1415964583
3	173	duration	1415964600
3	297	duration	1416631658
3	297	done	1416631658
3	322	done	1417179106
3	322	duration	1417179129
3	301	done	1417181605
3	311	duration	1417258966
3	311	done	1417258977
3	310	done	1418985497
3	1	watch	1419591117
3	1	tag	1419591124
3	295	done	1419591140
