1	397	tag	1429497734
1	428	done	1429497741
1	429	done	1429497796
1	417	done	1429497920
1	428	tag	1429499516
1	428	duration	1429499519
1	429	tag	1429499580
1	429	duration	1429499585
1	417	tag	1429499694
1	417	duration	1429499699
2	397	enter	1416551185
2	397	done	1416551190
2	397	tag	1427191489
2	397	watch	1427191494
3	397	watch	1414155568
3	397	enter	1414167097
3	397	done	1414167125
3	400	duration	1414195205
3	400	done	1414195219
3	30	done	1414195286
3	60	duration	1416664905
3	60	done	1416664906
3	119	done	1416664918
3	119	duration	1416664920
3	109	done	1416664928
3	43	done	1417795982
3	43	duration	1417796050
3	397	tag	1424939080
3	30	duration	1424939087
3	427	done	1424939121
3	427	tag	1424977777
3	427	duration	1424977784
4	397	done	1426748094
4	397	tag	1426748707
4	397	duration	1426748709
4	398	done	1426748714
4	398	tag	1426749081
4	398	duration	1426749083
4	399	done	1426749114
4	399	tag	1426749450
4	399	duration	1426749451
4	400	done	1426749456
4	400	tag	1426750009
4	400	duration	1426750010
4	401	done	1426750018
4	401	tag	1426750514
4	401	duration	1426750517
4	402	done	1426750523
4	402	tag	1426750857
4	402	duration	1426750860
4	407	tag	1426752767
4	410	done	1426753554
4	410	tag	1426754015
4	410	duration	1426754019
4	411	done	1426754085
4	411	tag	1426754440
4	411	duration	1426754446
4	412	done	1426754462
4	412	tag	1426754780
4	412	duration	1426754784
4	414	tag	1426755530
4	416	tag	1426756251
4	397	tag	1428717059
4	403	done	1428717071
4	403	tag	1428717418
4	403	duration	1428717423
4	404	done	1428717433
4	404	tag	1428718002
4	404	duration	1428718006
4	405	done	1428718012
4	405	tag	1428718536
4	405	duration	1428718540
4	406	done	1428718550
4	406	tag	1428720175
4	406	duration	1428720179
4	407	done	1428720190
4	407	duration	1428721648
4	408	done	1428721661
4	408	tag	1428722123
4	408	duration	1428722127
4	409	done	1428722136
4	409	tag	1428722923
4	409	duration	1428722926
4	413	done	1428722933
4	413	tag	1428723592
4	413	duration	1428723593
4	414	done	1428723600
4	414	duration	1428725355
4	415	done	1428725386
4	415	tag	1428725724
4	415	duration	1428725725
4	416	done	1428725756
4	416	duration	1428728145
4	417	done	1428728151
4	417	tag	1428729081
4	417	duration	1428729085
4	418	done	1428729093
4	418	tag	1428729696
4	418	duration	1428729698
4	419	done	1428729706
4	419	tag	1428730045
4	419	duration	1428730050
5	398	done	1427292523
5	397	done	1428762432
5	406	done	1428762445
5	417	done	1428762458
5	417	duration	1428762462
5	427	done	1428762474
5	427	duration	1428762476
5	438	done	1428762487
5	438	duration	1428762489
5	457	done	1428762543
5	466	done	1428762554
5	476	done	1428762566
5	397	tag	1428762570
5	485	done	1428762578
5	397	enter	1429933143
5	397	watch	1429933537
6	397	enter	1415932119
6	397	done	1415932141
6	128	duration	1418378967
6	400	duration	1418378976
6	30	done	1418434464
6	407	duration	1421717551
6	407	tag	1421717554
6	398	done	1422845324
6	398	duration	1422846975
6	427	done	1422848518
6	427	duration	1422850829
6	432	tag	1422853389
6	448	done	1422857945
6	448	duration	1422859688
6	399	done	1425267297
6	399	duration	1425269913
6	400	done	1425271862
6	404	done	1425271864
6	493	done	1425277518
6	493	duration	1425277524
6	397	watch	1426829823
6	397	done	1426830718
6	397	watch	1426830720
6	432	done	1427166853
6	432	duration	1427168347
6	60	done	1427846687
6	60	duration	1427850211
6	405	done	1427867854
6	405	tag	1427868715
6	405	duration	1427869625
6	397	tag	1427873684
6	417	done	1427873712
6	417	tag	1427875068
6	417	duration	1427875186
6	422	done	1427876780
6	422	duration	1427876785
6	442	done	1427876793
6	442	duration	1427878378
6	445	done	1427878392
6	445	tag	1427879260
6	445	duration	1427879290
7	417	done	1425034346
7	417	duration	1425036650
7	400	done	1425036697
7	450	done	1425042633
7	397	tag	1425203232
7	397	enter	1429315731
8	397	done	1427952546
8	397	duration	1427953998
8	398	done	1427955885
8	398	duration	1427957524
8	399	done	1427958780
8	399	duration	1427960649
8	400	done	1428455771
8	400	duration	1428457281
8	401	done	1429061127
8	401	duration	1429062380
8	402	done	1429063205
8	402	duration	1429064599
8	403	done	1429066051
8	403	duration	1429067363
8	404	done	1429067367
8	404	duration	1429068991
8	405	done	1429082564
8	405	duration	1429084137
8	406	done	1429143359
8	406	duration	1429145057
8	407	done	1429145260
8	407	duration	1429146697
8	408	done	1429147318
8	408	duration	1429148315
8	409	done	1429149627
8	409	tag	1429150892
8	410	done	1429150941
8	410	duration	1429152391
8	411	done	1429492398
8	411	duration	1429493555
8	412	done	1429497395
8	413	done	1429579066
8	414	done	1429580928
8	397	tag	1429594303
8	415	done	1429594315
8	416	done	1429596283
9	397	enter	1415239852
9	397	done	1415239859
9	397	tag	1417520269
9	397	watch	1417521072
10	397	watch	1415845221
10	397	enter	1416012075
10	397	done	1416012084
10	397	tag	1416810495
11	397	enter	1416718467
11	397	done	1416718474
11	400	duration	1416718571
11	400	done	1416718572
11	397	tag	1416722013
11	6	done	1416722022
11	6	duration	1416722024
11	397	watch	1419557089
12	397	duration	1429588704
12	397	enter	1429623780
12	397	watch	1429623800
12	397	done	1429630264
12	427	duration	1429755615
12	427	done	1429794794
12	397	tag	1429797905
12	495	done	1429798026
13	397	duration	1428457413
13	399	tag	1428457422
13	399	duration	1428459065
13	485	tag	1428478532
13	485	duration	1428478534
13	486	duration	1428479811
13	487	duration	1428481771
13	422	duration	1429558006
13	397	done	1429641447
13	397	duration	1429644353
13	397	tag	1429645237
13	417	duration	1429667533
13	422	done	1429672471
13	410	duration	1429673964
13	397	done	1429685392
13	410	done	1429713942
13	428	duration	1429734854
13	417	done	1429744794
13	397	tag	1429772685
13	428	done	1429772693
14	397	tag	1413181742
14	397	enter	1414288210
14	397	done	1414288222
14	397	tag	1416536559
14	397	watch	1419389430
15	398	tag	1426741643
15	398	done	1427289527
15	398	duration	1427291170
15	399	done	1427291261
15	399	duration	1427293131
15	400	done	1427460378
15	400	duration	1427461893
15	401	done	1427804694
15	401	duration	1427805953
15	402	done	1427806018
15	402	duration	1427807413
15	403	done	1427807479
15	403	duration	1427808884
15	404	done	1427808985
15	404	tag	1427809929
15	404	duration	1427810620
15	405	done	1427888717
15	405	tag	1427888945
15	405	duration	1427890474
15	406	done	1427890530
15	406	tag	1427890944
15	406	duration	1427892232
15	397	tag	1427892938
15	407	done	1427892949
15	407	duration	1427894390
15	397	watch	1429418914
15	397	enter	1429420305
15	397	done	1429420319
16	402	done	1427398927
16	495	done	1427801253
16	496	done	1427801258
16	466	duration	1427801323
16	485	done	1427844938
16	485	duration	1427844945
16	486	done	1427844950
16	486	duration	1427844958
16	487	done	1427844961
16	487	duration	1427844963
16	488	done	1427844966
16	488	duration	1427844969
16	489	done	1427844972
16	489	duration	1427844975
16	490	done	1427844979
16	490	duration	1427844984
16	491	done	1427844987
16	491	duration	1427844994
16	493	done	1427845006
16	493	duration	1427845013
16	494	done	1427845016
16	494	duration	1427845021
16	492	done	1427845025
16	492	duration	1427845028
16	397	tag	1428476873
16	466	done	1428476892
16	467	done	1428476898
16	467	duration	1428476901
16	468	done	1428476905
16	468	duration	1428476909
16	469	done	1428476912
16	469	duration	1428476917
16	470	done	1428476921
16	470	duration	1428476924
16	471	done	1428476928
16	471	duration	1428476931
16	472	done	1428476937
16	472	duration	1428476939
16	473	done	1428476943
16	473	duration	1428476947
16	474	done	1428476952
16	474	duration	1428476954
16	475	done	1428476958
16	475	duration	1428476962
16	476	done	1428476971
16	476	duration	1428476976
16	495	watch	1428651791
16	495	duration	1428651812
16	458	watch	1428654475
16	458	duration	1428654659
16	459	watch	1428656376
16	459	duration	1428656377
16	466	watch	1428761407
16	466	duration	1428762544
16	397	enter	1429093641
16	397	done	1429093663
17	397	tag	1413281053
17	16	done	1413623702
17	16	duration	1413623706
17	397	enter	1414745627
17	397	done	1414745642
17	397	watch	1418027156
17	397	tag	1420032334
17	397	watch	1420032339
18	397	tag	1416278141
18	397	watch	1416278147
18	397	enter	1416387127
18	397	done	1416387144
19	397	tag	1411896177
19	397	tag	1412770612
19	397	tag	1413160642
19	397	done	1413860091
19	21	duration	1413871049
19	21	done	1413876198
19	38	duration	1414110642
19	40	done	1414113510
19	44	done	1414648685
19	44	duration	1414648689
19	47	duration	1414975489
19	30	duration	1415062173
19	30	done	1415062173
19	73	done	1415236436
19	80	done	1415343576
19	80	duration	1415343577
19	74	done	1415407093
19	42	done	1416897734
19	43	done	1416900501
19	43	duration	1416900507
19	47	done	1416965768
19	40	duration	1416983900
19	37	done	1417134694
19	37	duration	1417134695
19	38	done	1418715115
19	104	duration	1418890457
19	101	done	1418890840
19	101	duration	1418893059
19	217	duration	1418951762
19	397	tag	1420711054
19	444	done	1420712705
19	444	duration	1420713946
19	397	watch	1421227062
19	397	enter	1429077973
20	398	done	1427776999
20	399	tag	1427788771
20	399	done	1427788780
20	400	done	1427846371
20	402	done	1428031189
20	402	tag	1428031195
20	402	duration	1428034696
20	401	tag	1428035630
20	401	duration	1428036201
20	401	done	1428036203
20	403	done	1428295038
20	404	tag	1428296361
20	406	duration	1428297903
20	403	duration	1428297943
20	403	tag	1428297949
20	404	duration	1428297963
20	404	done	1428297969
20	405	tag	1428298011
20	406	tag	1428299532
20	406	done	1428299555
20	397	done	1428299704
20	397	tag	1428299707
20	397	duration	1428299714
20	405	done	1428399353
20	405	duration	1428400936
20	410	done	1428400961
20	411	done	1428405701
20	411	duration	1428407248
20	412	done	1428407331
20	412	duration	1428407343
20	408	tag	1428407385
20	408	done	1428407388
20	413	done	1428457902
20	414	done	1428461700
20	414	duration	1428464226
20	415	tag	1428464311
20	415	done	1428464316
20	415	duration	1428465507
20	416	done	1428465558
20	416	duration	1428465567
20	417	done	1428543667
20	417	tag	1428543714
20	417	duration	1428545559
20	418	done	1428545580
20	418	duration	1428547504
20	419	done	1428547511
20	419	duration	1428549377
20	420	tag	1428549395
20	420	done	1428549398
20	420	duration	1428551282
20	423	tag	1428564249
20	421	done	1428564308
20	421	duration	1428565941
20	422	done	1428565957
20	422	duration	1428567312
20	423	done	1428567352
20	423	duration	1428568942
20	424	done	1428568956
20	424	duration	1428569790
20	425	done	1428570643
20	425	duration	1428571830
20	426	tag	1428571859
20	426	duration	1428573257
20	426	done	1428573261
20	397	done	1428627315
20	397	watch	1428627317
20	427	duration	1428627730
20	428	tag	1428629877
20	427	done	1428907520
20	428	done	1428912112
20	428	duration	1428913735
20	429	done	1428913742
20	429	duration	1428915465
20	430	done	1428919395
20	430	duration	1428920911
20	431	done	1428920921
20	431	duration	1428922063
20	432	duration	1428923564
20	432	done	1428924124
20	433	done	1428941901
20	433	duration	1428943300
20	434	done	1428943308
20	434	duration	1428944610
20	435	done	1428944618
20	436	done	1428966766
20	436	duration	1428968624
20	437	done	1428968633
20	437	duration	1428969956
20	438	done	1428969987
20	438	duration	1428971844
20	439	done	1428971855
20	439	duration	1428973171
20	440	done	1428973181
20	440	duration	1428974789
20	441	done	1428974801
20	441	duration	1428975589
20	443	done	1428977461
20	444	done	1428980557
20	444	duration	1428981771
20	445	done	1428981784
20	445	duration	1428982968
20	446	done	1428982985
20	446	duration	1428984159
20	447	done	1428984181
20	447	duration	1428985649
20	448	done	1428985666
20	449	done	1428996775
20	449	duration	1428998185
20	450	done	1428998201
20	450	duration	1429000246
20	451	done	1429000257
20	452	done	1429002502
20	452	duration	1429004405
20	453	done	1429004418
20	453	duration	1429006468
20	454	done	1429006476
20	455	done	1429012106
20	455	duration	1429014011
20	456	done	1429014021
20	456	duration	1429015832
20	458	duration	1429018777
20	460	duration	1429021151
20	457	done	1429056992
20	457	duration	1429058757
20	458	done	1429058764
20	459	done	1429064900
20	459	duration	1429065676
20	460	done	1429066124
20	461	done	1429071694
20	461	duration	1429073163
20	462	done	1429073175
20	462	duration	1429074306
20	463	done	1429074314
20	464	done	1429083106
20	464	duration	1429084961
20	465	done	1429084968
20	465	duration	1429086680
20	466	done	1429086693
20	466	duration	1429087817
20	467	done	1429087831
20	467	duration	1429089232
20	468	done	1429089242
20	468	duration	1429090973
20	469	done	1429091014
20	469	duration	1429092994
20	470	done	1429093006
20	470	duration	1429094749
20	471	done	1429094764
20	471	tag	1429095881
20	471	duration	1429096725
20	472	done	1429096733
20	472	duration	1429098595
20	473	done	1429098611
20	473	duration	1429100463
20	474	done	1429102111
20	474	duration	1429103491
20	475	done	1429103505
20	475	duration	1429105936
20	476	done	1429138879
20	397	enter	1429233639
20	397	done	1429233661
20	477	done	1429233725
20	397	watch	1429234088
20	477	duration	1429236177
20	478	done	1429236185
20	478	duration	1429237263
20	479	done	1429237275
20	479	duration	1429239230
20	480	done	1429239241
20	480	duration	1429240473
20	481	done	1429240487
20	481	duration	1429242342
20	482	done	1429242470
20	482	duration	1429243319
20	483	done	1429243328
20	483	duration	1429244978
20	484	done	1429441503
20	484	duration	1429443532
20	485	done	1429443546
20	485	duration	1429446615
20	486	done	1429446624
20	487	done	1429450421
20	487	duration	1429453159
20	493	duration	1429464146
20	496	duration	1429481271
20	488	done	1429486844
20	488	duration	1429489417
20	489	done	1429489425
20	489	duration	1429490586
20	490	done	1429490597
20	491	done	1429501344
20	492	done	1429502528
20	493	done	1429503957
20	491	duration	1429504290
20	492	duration	1429505718
20	494	done	1429512009
20	495	done	1429518467
20	496	done	1429522515
20	397	tag	1429788304
21	419	done	1427674233
21	419	tag	1427674236
21	420	done	1427674245
21	420	tag	1427674254
21	421	done	1427674262
21	421	tag	1427674267
21	418	done	1427674379
21	418	tag	1427674379
21	422	done	1427674408
21	422	tag	1427674442
21	424	done	1427674469
21	424	tag	1427674477
21	417	done	1427674512
21	417	tag	1427674524
21	423	done	1427674547
21	423	tag	1427674554
21	425	done	1427674566
21	425	tag	1427674579
21	426	done	1427674590
21	426	tag	1427674603
21	397	done	1429233899
21	397	tag	1429233967
21	398	done	1429233973
21	398	tag	1429234218
21	399	done	1429234232
21	399	tag	1429234428
21	400	done	1429234437
21	400	tag	1429234616
21	450	done	1429234707
21	450	tag	1429234725
21	451	done	1429234736
21	451	tag	1429234746
21	452	done	1429234755
21	452	tag	1429234768
21	453	done	1429234779
21	453	tag	1429234804
21	454	done	1429234852
21	454	tag	1429234861
21	455	done	1429234878
21	455	tag	1429234893
21	456	done	1429234900
21	456	tag	1429234917
21	397	tag	1429749065
21	427	done	1429749088
21	428	done	1429749705
21	427	tag	1429751386
22	397	done	1427247144
22	405	done	1427694289
22	405	tag	1427694428
22	405	duration	1427696076
22	397	tag	1428468758
22	397	watch	1429528671
22	397	enter	1429530681
22	397	done	1429530783
23	397	tag	1429574912
23	466	done	1429574950
23	467	done	1429576084
23	466	tag	1429577434
23	468	done	1429577479
23	466	duration	1429577842
23	467	tag	1429579128
23	467	duration	1429579229
23	468	tag	1429580823
23	468	duration	1429580962
24	397	tag	1429582956
24	397	tag	1429623899
24	397	done	1429623934
24	397	watch	1429624337
24	397	enter	1429625299
25	400	duration	1412755345
25	6	done	1412756571
25	6	duration	1412756630
25	400	done	1413960087
25	397	watch	1413960157
25	397	done	1413964172
25	397	enter	1413964190
25	37	tag	1414454362
25	44	done	1414455292
25	44	duration	1414455293
25	45	duration	1414455301
25	45	done	1414455353
25	72	duration	1414455433
25	31	done	1414541288
25	90	done	1414541308
25	90	duration	1414541308
25	101	done	1416980666
25	106	done	1416983904
25	30	done	1418711738
25	30	duration	1418714062
25	31	duration	1418776739
25	37	done	1418776747
25	397	tag	1418886974
26	397	enter	1414472343
26	397	done	1414472351
26	397	watch	1420022205
26	397	watch	1420815946
27	397	enter	1415604822
27	397	done	1415604836
27	397	tag	1416903562
27	397	watch	1419380547
28	29	done	1415940357
28	30	done	1416039240
28	37	duration	1416050550
28	37	done	1416064589
28	397	enter	1416136057
28	397	done	1416136112
28	29	duration	1416200718
28	397	tag	1416201792
28	397	watch	1420198624
29	6	done	1414365867
29	397	watch	1414400617
29	400	done	1414497553
29	16	done	1414500331
29	6	duration	1414836421
29	397	enter	1414933269
29	397	done	1414933277
29	400	duration	1415007820
29	37	duration	1415007870
29	29	done	1415181804
29	29	duration	1415181805
29	30	done	1416323487
29	30	duration	1416323488
29	427	duration	1419422691
29	427	done	1419422700
29	428	duration	1419422704
29	428	tag	1419422708
29	431	duration	1419422710
29	431	tag	1419422715
29	419	done	1419428097
29	419	duration	1419429369
29	417	done	1420635280
29	417	duration	1420638489
29	423	done	1420638498
29	423	duration	1420640083
29	418	done	1422761432
29	397	tag	1422771717
29	438	done	1422771749
30	397	enter	1416710059
30	397	done	1416710119
30	16	done	1416710675
30	21	done	1416710760
30	397	tag	1416711555
31	397	tag	1412855535
31	400	done	1413868780
31	400	duration	1413868780
31	6	done	1413868787
31	397	enter	1413870373
31	397	done	1413870533
31	397	tag	1420376285
31	397	watch	1420377122
32	496	done	1427962365
32	496	duration	1427964073
32	406	done	1428934677
32	406	duration	1428936376
32	397	tag	1428992352
32	428	done	1428992359
32	428	duration	1428993539
32	495	done	1428993552
32	495	duration	1428995604
32	397	watch	1429978651
32	397	enter	1429978715
33	397	done	1413765846
33	397	tag	1416805865
33	397	enter	1416806769
33	397	watch	1420851766
34	397	tag	1413109853
34	397	enter	1414244060
34	397	done	1414244077
34	397	watch	1419941007
34	397	done	1427111402
34	397	duration	1427113696
34	398	done	1427113780
34	398	duration	1427116729
34	407	done	1427116747
34	409	duration	1427119800
34	409	done	1427119825
34	397	tag	1428403644
35	397	done	1427081663
35	403	done	1427082424
35	427	done	1427976646
35	457	done	1427978390
35	457	duration	1427980153
35	476	done	1428414371
35	476	duration	1428416299
35	478	done	1428416304
35	397	enter	1429277028
35	475	duration	1429487905
35	415	duration	1429489604
35	397	tag	1429528985
35	475	done	1429528994
35	415	done	1429531062
36	397	done	1427599360
36	397	duration	1427600815
36	405	done	1427600834
36	405	duration	1427602413
36	466	done	1427602428
36	448	done	1428630958
36	448	duration	1428632701
