1	37	watch	1406863244
1	40	done	1410874261
1	15	done	1410874265
1	29	done	1410913417
1	13	tag	1410925379
1	11	tag	1410925409
1	90	done	1410939372
1	79	done	1410939396
1	30	done	1410939461
1	22	done	1410939467
1	32	done	1410939590
1	26	done	1410940425
1	62	done	1411958091
1	78	watch	1411972330
1	22	watch	1411982845
1	61	done	1412729637
1	84	done	1412729702
1	49	done	1413165472
1	9	done	1414051253
1	47	watch	1414310106
1	38	watch	1415330409
1	31	watch	1415760805
1	35	watch	1415780164
1	34	watch	1415780165
1	23	watch	1415780165
1	25	watch	1415780165
1	56	done	1420680118
1	31	tag	1422085189
1	58	done	1422927909
1	55	done	1422927919
1	59	done	1426647888
1	38	done	1427164935
1	87	watch	1427178784
1	35	tag	1427761237
1	31	done	1428406840
1	33	done	1428406905
1	88	watch	1428407596
1	74	done	1428462539
1	78	done	1428999268
1	6	done	1429000624
1	91	done	1429000669
1	66	done	1429001585
1	47	done	1429002412
1	52	tag	1429495956
1	52	done	1429496081
1	34	done	1429522070
1	35	done	1429522215
1	25	done	1429600652
1	12	tag	1429618603
2	69	enter	1414994882
2	69	done	1414994895
2	12	tag	1429167921
2	88	watch	1429684938
3	69	enter	1416712540
3	69	done	1416712553
3	88	watch	1427474432
4	69	enter	1416551176
4	69	done	1416551181
4	88	watch	1427191439
5	69	enter	1414167044
5	69	done	1414167072
5	35	done	1414167356
5	6	done	1415964583
5	25	done	1416631658
5	52	done	1417179106
5	30	done	1417181605
5	78	done	1417258977
5	91	done	1418985497
5	88	watch	1419591117
5	12	tag	1419591124
5	34	done	1419591140
5	23	done	1419594813
6	69	enter	1416401988
6	69	done	1416402074
6	12	tag	1426846527
6	88	watch	1426846556
7	12	tag	1415533240
7	35	done	1415533253
7	69	enter	1415534508
7	69	done	1415534528
7	88	watch	1427458885
8	88	watch	1415181904
8	69	enter	1415182940
8	69	done	1415182957
8	31	done	1416541210
8	91	done	1416628208
8	29	done	1416665629
8	32	done	1416722263
8	30	done	1417850200
8	22	done	1417851893
8	78	done	1417853580
8	56	done	1417855261
8	28	done	1417857041
8	70	done	1417857045
8	47	done	1417859157
8	52	done	1417860838
8	38	done	1417862441
8	39	done	1417865077
8	40	done	1417866741
8	6	done	1417868336
8	63	done	1417954397
8	87	watch	1418021117
8	10	done	1418197326
8	68	done	1418216839
8	66	done	1423742955
8	9	done	1423747329
8	90	done	1423748756
8	35	done	1423977170
8	26	done	1423977996
8	50	done	1423978773
8	84	done	1423979875
8	12	tag	1424168779
8	83	done	1424168966
8	21	done	1424169795
8	42	done	1424170665
8	57	done	1424172175
9	88	watch	1417244496
9	12	tag	1417244526
9	69	enter	1417246825
9	69	done	1417246874
10	69	enter	1416750114
10	69	done	1416750123
10	88	watch	1427292047
11	35	tag	1425108221
11	34	tag	1425108772
11	23	done	1425108788
11	25	tag	1425112502
11	24	done	1425112526
11	24	tag	1425112938
11	15	tag	1425113302
11	31	done	1425113325
11	31	tag	1425113695
11	30	done	1425113729
11	30	tag	1425114056
11	22	done	1425114082
11	22	tag	1425114450
11	20	done	1425114471
11	20	tag	1425114824
11	54	tag	1425115178
11	37	tag	1425115623
11	33	done	1425115658
11	33	tag	1425116126
11	64	done	1425116176
11	64	tag	1425116536
11	32	done	1425116555
11	32	tag	1425116897
11	35	done	1429925212
11	34	done	1429925666
11	12	tag	1429926170
11	25	done	1429926180
11	15	done	1429926654
11	54	done	1429927191
11	37	done	1429927604
11	47	done	1429930537
12	7	done	1426774142
12	47	done	1426774499
12	35	tag	1427120347
12	35	done	1428761548
12	31	done	1428761569
12	30	done	1428761589
12	91	done	1428761607
12	6	done	1428761625
12	61	done	1428761704
12	90	done	1428761722
12	12	tag	1428761729
12	41	done	1428761739
12	69	enter	1429933044
12	88	watch	1429933566
13	88	watch	1427199051
13	12	tag	1427199059
13	31	done	1427199077
13	31	tag	1427199090
14	69	enter	1415239334
14	69	done	1415239348
14	88	watch	1417521033
15	69	enter	1415077909
15	69	done	1415077924
15	88	watch	1419469418
16	69	enter	1415237721
16	69	done	1415237727
16	88	watch	1419472665
17	12	tag	1415846641
17	89	done	1415846648
17	69	enter	1415847229
17	69	done	1415847237
18	13	tag	1409819539
18	69	enter	1416012052
18	69	done	1416012069
18	88	watch	1417335204
18	12	tag	1418108916
19	69	enter	1416718448
19	69	done	1416718459
19	12	tag	1416718536
19	88	watch	1419556942
20	12	tag	1417182525
20	89	done	1417182547
21	12	tag	1415789622
21	69	enter	1416475374
21	69	done	1416475381
21	88	watch	1416740092
22	24	tag	1429588580
22	69	enter	1429621736
22	35	done	1429621863
22	34	done	1429622984
22	88	watch	1429623533
22	23	done	1429625462
22	25	done	1429626508
22	24	done	1429628861
22	31	done	1429794732
22	12	tag	1429797896
23	35	tag	1428370108
23	34	tag	1428372196
23	52	done	1428714003
23	40	done	1428715000
23	49	done	1428715729
23	91	tag	1429555175
23	2	done	1429671825
23	17	done	1429672078
23	17	tag	1429672119
23	24	done	1429708978
23	9	done	1429713928
23	30	done	1429744782
23	12	tag	1429772647
23	51	done	1429772658
23	90	done	1429772668
24	88	watch	1413711496
24	69	enter	1414813927
24	69	done	1414813958
25	13	tag	1411643523
26	88	watch	1429312432
26	69	enter	1429313191
26	69	done	1429313216
27	12	tag	1416276708
27	69	enter	1416467310
27	69	done	1416467318
27	88	watch	1420936374
